g_gas	g_agua	g_cloaca	g_perc_baldio	g_comercio	g_sellos	g_perc_edif	d_bpriv	d_centro	d_educ	d_espverd	d_ffcc	d_supcom	d_indust	d_ruta	d_viasprin	d_viassec	d_depre	d_front	x	y	g_vial	d_sube	cod_baja	d_baja
1	1	1	0,135784313725	5	0,01136	0,527417647059	1615,28540460999	844,281163162999	233,485046955	165,904216421	123,084194603	1049,75570141999	786,62105652	2027,50466421	558,747528166	229,401164029999	325,646709731999	3401,49245586999	4585141,70751999	6522450,18044	1	844,281163162999	d_depre	325,646680025326
1	0,8130872664	1	0,132121212121	4	0,01349	0,533506060606	1615,80006539	789,968498752999	189,968037683	137,449223034999	171,528136179	1056,32254265	829,186724899999	2055,42322492999	531,126767051999	181,675378558999	372,752286159999	3377,11952117999	4585178,51740999	6522491,49531999	1	789,968498752999	d_depre	372,752270650544
1	1	1	0,138514851485	4	0,0122	0,524776237624	1567,15869481	828,102937425	243,906527689	193,168031321999	170,174080049999	1004,83594405999	777,477612490999	1999,66650589999	586,8812024	181,566749563999	325,867940961999	3432,72864670999	4585123,86256999	6522502,52527999	1	828,102937425	d_depre	325,867978392287
1	1	1	0,137254901961	3	0,01243	0,523201960784	1567,32926584999	881,945263286999	284,877553185	221,806126315999	122,135674015999	999,192867925999	733,811054521999	1971,47125542	614,778365014999	229,184614194	276,228749314	3457,38751463	4585086,80267999	6522461,3704	1	881,945263286999	d_depre	276,228769166998
1	1	1	0,130833333333	3	0,01294	0,531977083333	1520,15769159999	921,266683449999	287,628421123999	241,023927267999	122,397991767999	949,489941265999	681,783421245	1915,72121657	670,525753868	229,059151041	230,096874652999	3513,00075862999	4585032,17784	6522472,51535999	0,960138084448	921,266683449999	d_depre	230,096859431561
1	1	1	0,135319148936	3	0,01263	0,535891489362	1518,73185530999	868,332304553999	257,751136488999	193,602098414	169,922819962	953,544130223	726,117311504999	1943,61554701	642,930259658999	181,414914213	282,038484100999	3488,63434135999	4585068,92772	6522513,65524999	0,960138084448	868,332304553999	d_depre	282,038440232157
1	1	1	0,129775280899	0	0,01205	0,539798876404	1435,21222678999	867,947610070999	170,002509793999	125,056889570999	238,62957104	874,366662067999	708,063903464999	1886,90787713	672,532075777	112,954401997999	299,183847861	3550,19028385	4585026,89075999	6522592,08182999	0,960138084448	867,947610070999	d_depre	299,183855547491
1	0,8130872664	1	0,1335	3	0,01424	0,532822	1618,04024933999	735,892076395	154,387052707999	122,083374849999	220,007859631999	1065,5543024	873,047349819	2083,17418326	503,819005735	133,909402555	421,744270142	3352,92831766	4585215,17088	6522532,88243999	0,742556948111	735,892076395	d_depre	421,744268860321
1	1	1	0,1299	2	0,01218	0,530245	1568,64935166	774,600233881999	209,939237041	146,389566056999	218,618021625	1013,18165040999	822,350823508999	2027,58506661999	559,405477048999	133,840964092999	376,961407886	3408,36737820999	4585160,67245	6522543,84016999	0,742556948111	774,600233881999	d_depre	376,961463619767
1	1	1	0,130816326531	1	0,0132	0,532592857143	1519,53626523	815,418104147999	237,276179269	146,106121038999	217,522901055	961,006743650999	772,151403647	1971,8107975	615,176863217	133,797049581	335,278936729999	3463,9892869	4585105,98761	6522554,81013	0,742556948111	815,418104147999	d_depre	335,278911058915
1	1	1	0,118043478261	2	0,01224	0,544688043478	1448,90478155	777,390771859999	153,900515874	47,966982025	315,557636428	902,245335658	796,857337837	1942,91940722999	595,639384833999	35,7803457254999	394,150408797	3499,98539393	4585097,02763999	6522656,55386999	0,584297236488	777,390771859999	d_depre	394,150407663481
1	1	1	0,120707070707	2	0,01332	0,534833333333	1530,61718986	741,803264087999	228,075087281999	85,0033964952999	279,632851067999	982,702441262999	839,964557626999	2015,98609383999	571,32230783	72,5035797067999	410,051467226999	3424,40576998999	4585161,42068	6522606,24019999	0,477085733538	741,803264087999	d_depre	410,051484845768
1	1	1	0,127096774194	1	0,01216	0,538429032258	1439,78005291999	820,872568247	152,752789812	83,3159496611999	280,104998336999	886,047096388	753,794533721999	1914,79109534999	631,074195216	71,3561147586	349,153859366	3525,40986178	4585062,43417	6522627,29378999	0,809906535509	820,872568247	d_depre	349,153890949292
1	1	1	0,354285714286	0	0,01228	0,29459047619	1041,53109315999	905,557793091	446,241092888	30,7279058254999	774,270909311999	600,786229914	1066,72933906999	1670,06209601	50,2798182172	392,907050830999	823,895332728999	3813,66610338	4584944,27299	6523243,47809999	1	905,557793091	d_depre	823,895339687956
1	1	1	0,338333333333	2	0,01165	0,324021666667	1142,38787333999	802,605792153	352,889115365999	11,0276483741	883,970499675	704,679908554999	1154,54002672999	1771,92279867	3,0426709503E-5	496,807570758999	919,615837068	3714,74263224	4585056,08265999	6523272,24302999	1	802,605792153	d_depre	919,615842447872
1	1	1	0,301904761905	3	0,01164	0,300011111111	1140,71432563999	828,159029711	318,263541545	5,40764347501	709,097145027	678,346166962999	961,863149442999	1754,45700448	203,209433718	356,422608643999	726,624426846999	3722,82804481999	4584989,80288	6523078,30358	1	828,159029711	d_depre	726,624445731632
1	1	1	0,293076923077	4	0,01203	0,312466153846	1190,69978794999	777,214195588	318,202556905999	32,95061496	708,401183080999	729,405205894	987,825666554	1805,51592510999	203,328065901999	356,258573023999	729,753271734	3671,96981542	4585039,83274	6523068,10362	1	777,214195588	d_depre	729,753240600524
1	1	1	0,290158730159	3	0,01144	0,316326984127	1242,55457374	724,474129199	322,729827226999	85,5978355455	707,774388889999	782,280277774999	1016,71974911999	1858,39087975999	203,448073768	356,127425806	736,721348358999	3619,30294818999	4585091,64259	6523057,54365999	1	724,474129199	d_depre	736,721391282974
0,5	1	1	0,304237288136	2	0,01135	0,31706440678	1253,93022840999	696,257905823999	427,57081663	113,18003742	809,407047658	809,247848752999	1116,46719357999	1881,37803389	101,754599184	457,820925223	841,601384272	3601,48991857	4585138,36244	6523151,86839	1	696,257905823999	d_depre	841,601379854073
0	1	1	0,257307692308	1	0,01308	0,387284615385	1442,93269757	501,985994193	348,027569014999	10,9963469985	913,709791970999	1005,35475956	1313,20236421	2072,52262637	2,1048306887E-5	560,03580546	993,120048301999	3415,3604405	4585350,95681	6523213,41323999	1	501,985994193	d_depre	993,120010553104
0,5	1	1	0,131153846154	1	0,01236	0,485565384615	1647,94345797	301,03733239	215,340963474999	122,897061882	805,145153059999	1204,39600257999	1365,13521543999	2276,09827696	111,299969881999	448,529659154999	985,189925611	3207,22989976	4585524,05133	6523065,58868999	1	301,03733239	d_depre	985,189911949506
0,5	1	1	0,128947368421	2	0,00962	0,50011754386	1642,72682476999	302,730919744	243,06542787	50,0222916554999	878,019045881	1203,94185216	1415,62439438999	2272,06944793	38,4251353471	521,404481526	1046,42010378	3214,16567253999	4585538,14128	6523137,08848	1	302,730919744	d_depre	1046,42013065824
1	1	1	0,0977777777778	3	0,01172	0,503848148148	1695,85679045999	250,967503899	179,604068439	89,0871723329999	839,303669874999	1255,05506295999	1425,53006548999	2324,72686045999	77,3528371538999	482,36512311	1041,98426137	3159,81402329999	4585580,51616	6523089,00863	1	250,967503899	d_depre	1041,98426912459
0,5	1	1	0,118909090909	2	0,01043	0,514841818182	1640,29533450999	304,601564763999	265,460348997999	11,5948293197	916,439336023	1202,78348752	1442,33836347	2269,9064268	3,5364442709E-5	559,83159444	1078,79021979999	3218,80282872999	4585544,61125999	6523174,97836999	1	304,601564763999	d_depre	1078,7902698009
0,5	1	1	0,0970689655172	4	0,01207	0,536112068966	1692,30108822	252,592713282	226,457796456	11,7348681085	916,656226246999	1254,80463929999	1478,88963471	2321,91649181999	5,76253915E-7	559,717569314999	1106,15018185999	3167,0131104	4585595,64111	6523164,86840999	1	252,592713282	d_depre	1106,15016978389
1	1	1	0,0913580246914	3	0,01107	0,570914814815	1663,27354016	1160,70734128	529,229720348	181,616109155	163,036933753999	1082,83381392999	594,340661252	1876,83494388999	709,067984581	37,0991610936999	203,548368484	3529,05880074	4584937,76814999	6522200,27613999	1	1160,70734128	d_depre	203,548380789612
1	1	1	0,10243902439	4	0,01132	0,575107317073	1712,75568662999	1171,06578145	532,917312199999	134,867164016999	200,190276511999	1132,35311077	627,364305836999	1909,86674530999	676,953035924999	74,4307814347999	253,266687652	3492,75060024	4584962,98807999	6522157,37127	1	1171,06578145	d_depre	253,266677248373
1	0,977206625971	0,992523991068	0,0905617977528	2	0,01305	0,572216853933	1711,74668909	1073,83880524	435,432010090999	203,063310037	125,418729782	1132,0030409	690,307312819999	1972,76187675	612,341358682999	4,079875896E-6	261,764071571999	3436,93949972	4585039,14285	6522218,4461	0,977206605658	1073,83880524	d_depre	261,764034770206
1	1	1	0,138630136986	3	0,00798	0,522402739726	1842,32074474999	1238,04509342	591,338105997999	8,14742955124	320,379259536999	1262,48875272	692,205376698999	1974,73418186999	612,939252396	194,97050181	386,703358497	3417,14888126999	4585003,39298	6522026,77665999	1	1238,04509342	d_depre	386,703333655099
1	1	1	0,1265	1	0,00931	0,5436725	1777,85528475999	1202,70641827	558,311195582999	68,6012655238999	260,250008913999	1197,68234963	660,433114538	1942,94872957	644,642465037999	134,669391088999	320,037165060999	3454,30465899999	4584983,83303	6522091,98146999	1	1202,70641827	d_depre	320,037123855604
1	1	1	0,104431818182	2	0,01248	0,560103409091	1761,50405341999	1135,02427702	491,203420477	128,22725771	200,288741391999	1181,03655778999	692,384953658999	1974,88744754999	611,957516341999	74,881144613	302,142666263	3427,98205598999	4585026,73789	6522144,57631999	1	1135,02427702	d_depre	302,142684367235
1	1	1	0,148765432099	4	0,00766	0,533916049383	1888,48727718999	1208,62075647	562,665593896	36,6312885374999	318,991695693999	1308,10237415999	755,086933376	2037,61582264999	550,058185039	195,549684221	428,904747711	3354,49610266999	4585065,01779999	6522014,26169999	1	1208,62075647	d_depre	428,904751915032
1	1	1	0,119882352941	3	0,01081	0,559864705882	1825,12805118	1170,19340033999	523,516690042	68,6034476986999	259,648000319	1244,62916201	724,15721582	2006,67289985	580,918774696	135,182255333	365,000618084999	3390,81918963999	4585046,29784999	6522079,37150999	1	1170,19340033999	d_depre	365,000600172983
1	1	1	0,11829787234	3	0,01132	0,547121276596	1809,62422566	1102,69696537999	456,079182586999	133,317709291	198,804309151	1229,55852546	755,268936882	2037,77148351	549,097846947999	75,317177713	354,383628236999	3365,34184870999	4585088,39271999	6522132,20136	1	1102,69696537999	d_depre	354,383591307387
1	1	1	0,137727272727	3	0,01028	0,549063636364	1872,09192516999	1141,07347767999	495,204616123999	95,4231371994	258,148004529999	1291,72008699	786,198654435999	2068,7144063	518,877739645	135,684606602	413,54338661	3329,00980415999	4585107,11266999	6522067,09155999	1	1141,07347767999	d_depre	413,543374371407
1	1	1	0,144047619048	3	0,00923	0,532954761905	1935,27319272999	1181,96948075	539,944978169	98,4845774933999	317,538484185	1354,77620980999	817,552771873999	2100,08174194999	487,592818297999	196,145992705999	475,367401195	3292,25867491	4585126,23761999	6522001,84174999	1	1181,96948075	d_depre	475,367424554414
1	1	1	0,12618556701	5	0,0119	0,540848453608	1810,08301116999	1054,69004887	407,943749726	178,984656301	160,272504563	1231,06437660999	786,21299248	2068,70729115999	517,253874982999	37,7680406591	364,633199617	3337,99109193	4585126,01759999	6522163,16627999	0,868379320084	1054,69004887	d_depre	364,633184371613
1	1	1	0,126770833333	5	0,01013	0,543409375	1858,23676404999	1073,31803852	427,578361825999	161,485749477	197,232747681	1278,93457973999	817,649857646999	2100,15245859	486,74126694	75,7929157491	409,180362968999	3303,20191026	4585149,55253999	6522119,91641	0,868379320084	1073,31803852	d_depre	409,180335496606
1	0,977206625971	0,992523991068	0,121346153846	5	0,01205	0,542852884615	1831,80357393	994,607450181999	348,327038043	238,142022819999	120,653191247999	1255,06058149999	842,186421378999	2124,6359449	460,462427526999	1,466328872E-6	404,859244235999	3285,75171266	4585188,26742	6522189,65120999	0,845585925742	994,607450181999	d_depre	404,859231319042
1	1	1	0,147752808989	3	0,00869	0,533428089888	1983,81187275	1157,67122771	523,50302911	161,960355472	316,419571016	1403,57565468	881,167809636	2163,69686345999	423,978268571999	196,795259071	526,105474241	3228,87564238999	4585188,58244	6521989,18678999	0,49774302354	1157,67122771	d_depre	526,105439961134
1	1	1	0,137052631579	2	0,01082	0,541323157895	1920,50194579999	1114,33589286	473,144715142999	146,290746536999	256,623227337999	1340,62714918999	849,003975084999	2131,51979424	456,072820288	136,254834837	465,955256753	3266,43997252999	4585168,67748999	6522054,6666	0,748422357065	1114,33589286	d_depre	465,955262036596
1	1	1	0,13	3	0,00972	0,54665	1908,53519430999	1046,38840348999	406,421900154	206,210105637999	195,933374262999	1330,31017326999	881,141776779999	2163,64443216	423,274028688999	76,3079203538	466,910254002999	3239,95562101999	4585211,80236	6522107,41645	0,616801677149	1046,38840348999	d_depre	466,910259204793
1	1	1	0,139263157895	1	0,01027	0,549675789474	1970,91275990999	1090,04384176	458,450605388999	205,332604637	256,161401398999	1391,86109903	913,305611332	2195,82150137999	391,771605384999	136,827959198999	522,002443157	3202,37859721999	4585231,70731	6522041,93663999	0,248422357066	1090,04384176	d_depre	522,002463038268
1	0,351616245519	1	0,121346153846	7	0,0116	0,548875961538	1850,36325426	927,700441354999	283,900042715999	200,508936360999	72,7546139645999	1277,23862200999	899,047325404	2179,93217463	405,943451325	46,7110966676	449,950575039999	3234,77664378999	4585251,80222999	6522224,99610999	0,238117771411	927,700441354999	d_depre	449,950551705711
1	0,696290842425	1	0,122380952381	8	0,01016	0,549784761905	1900,01129506999	958,390100649	321,554992683	238,570534299	119,229472053999	1325,53657670999	926,017958906999	2208,46454890999	376,631018854999	1,0578571884E-5	486,126383503999	3202,30315027	4585270,58217999	6522173,77625999	0,508000211592	958,390100649	d_depre	486,126386698686
1	1	1	0,134807692308	5	0,00927	0,547075961538	1959,88577162999	1022,58225203999	394,425790518999	259,200775310999	195,838623081999	1382,98616579999	944,981776890999	2227,48448846	359,459004021999	76,7676885789	526,298872477	3176,36199080999	4585274,39218	6522094,8415	0,368379320084	1022,58225203999	d_depre	526,298887419098
0,5	1	1	0,201818181818	0	0,00566	0,358522727273	2041,04208274	1482,58064527	839,462593096999	76,2659416486999	594,131253538	1468,12331291999	692,188099689999	1974,32770632	613,750343510999	468,760818678	624,625340532999	3394,43576454999	4584950,11316999	6521758,21743999	0,422069964381	1482,58064527	d_depre	624,62538458281
1	1	1	0,20347826087	0	0,0056	0,36007173913	1994,46226058	1464,83008577	819,5383782	42,7935293314	559,854383999999	1421,69481294	660,292623679	1942,87388080999	645,151882242	434,27253416	581,007103248	3427,98611737999	4584925,89322999	6521798,03232	0,420269741712	1464,83008577	d_depre	581,007116207209
1	1	1	0,177719298246	1	0,00598	0,391354385965	1892,60584392999	1343,01700886	696,253736085	7,88767817101	422,847785433	1315,53052995	660,361475689	1942,91271523999	644,931331883999	297,266523914	455,811427662	3439,47581373999	4584952,39314	6521932,45193	1	1343,01700886	d_depre	455,811445421988
1	1	1	0,201875	1	0,00665	0,362502083333	1989,91103649	1420,69485394	776,069361267999	8,10573668956	525,990843650999	1414,77871395	691,870301021	1974,44415819	613,530813643999	400,595738374999	562,353322634	3398,95645822999	4584963,39312	6521825,07723999	0,71103498219	1420,69485394	d_depre	562,353361056975
1	1	1	0,19914893617	1	0,00544	0,362336170213	2036,51219403999	1438,87281099999	796,869408395	42,5560924222	559,449700314999	1461,31161595999	723,316591669999	2005,89798369999	582,128777165999	435,084022892	607,035196802999	3365,06660443999	4584987,61304999	6521785,26236	0,419894688936	1438,87281099999	d_depre	607,035174291748
0,5	1	1	0,20347826087	1	0,00552	0,36007173913	2082,54925069999	1457,73277965	819,182636834	84,5682981536999	592,243689292999	1507,26889217999	755,072346236	2037,25087357	550,827158829	468,903903678999	651,347682791	3331,62413116	4585011,86299	6521746,12248	0,417719413491	1457,73277965	d_depre	651,347668259278
